-0.670302	-0.241458	-0.304491	-0.670302	-0.241458	0
0.425081	-0.207295	-0.3161	0.425081	-0.207295	0
1.48376	-0.170411	-0.344886	1.48376	-0.170411	0
2.49977	-0.205166	-0.314835	2.49977	-0.205166	0
3.50582	-0.179822	-0.296657	3.50582	-0.179822	0
4.51454	-0.258482	-0.294033	4.51454	-0.258482	0
5.55176	-0.270722	-0.323134	5.55176	-0.270722	0
6.59948	-0.351226	-0.315505	6.59948	-0.351226	0
7.62677	-0.266677	-0.316225	7.62677	-0.266677	0
8.70739	-0.277222	-0.305648	8.70739	-0.277222	0
9.77071	-0.284981	-0.319989	9.77071	-0.284981	0
10.7417	-0.375529	-0.316741	10.7417	-0.375529	0
11.7638	-0.351343	-0.295465	11.7638	-0.351343	0
-10.974	-0.277994	-0.314552	-10.974	-0.277994	0
-9.96666	-0.317265	-0.28506	-9.96666	-0.317265	0
-8.88882	-0.287322	-0.339574	-8.88882	-0.287322	0
-7.81243	-0.251209	-0.313321	-7.81243	-0.251209	0
-6.74099	-0.198643	-0.328881	-6.74099	-0.198643	0
-5.73507	-0.302418	-0.284665	-5.73507	-0.302418	0
-4.69593	-0.289694	-0.329863	-4.69593	-0.289694	0
-3.69946	-0.216818	-0.300671	-3.69946	-0.216818	0
-2.71382	-0.198971	-0.322838	-2.71382	-0.198971	0
-1.71643	-0.254554	-0.333808	-1.71643	-0.254554	0
-0.633681	0.798634	-0.311875	-0.633681	0.798634	0
0.385661	0.805726	-0.310606	0.385661	0.805726	0
1.43263	0.806656	-0.325525	1.43263	0.806656	0
2.47863	0.854736	-0.282981	2.47863	0.854736	0
3.54395	0.858834	-0.305362	3.54395	0.858834	0
4.55394	0.799136	-0.327975	4.55394	0.799136	0
5.57787	0.787785	-0.30696	5.57787	0.787785	0
6.65428	0.72277	-0.320597	6.65428	0.72277	0
7.67467	0.752057	-0.322022	7.67467	0.752057	0
8.67434	0.761122	-0.324011	8.67434	0.761122	0
9.73564	0.727956	-0.329392	9.73564	0.727956	0
10.7918	0.721223	-0.305412	10.7918	0.721223	0
11.7843	0.689502	-0.319792	11.7843	0.689502	0
-10.901	0.749309	-0.309803	-10.901	0.749309	0
-9.87999	0.721925	-0.300551	-9.87999	0.721925	0
-8.89779	0.78403	-0.310556	-8.89779	0.78403	0
-7.85777	0.77521	-0.310546	-7.85777	0.77521	0
-6.78092	0.790754	-0.31089	-6.78092	0.790754	0
-5.79368	0.787824	-0.334477	-5.79368	0.787824	0
-4.73685	0.813969	-0.313489	-4.73685	0.813969	0
-3.75881	0.817397	-0.330303	-3.75881	0.817397	0
-2.6932	0.750361	-0.310049	-2.6932	0.750361	0
-1.63774	0.784685	-0.293045	-1.63774	0.784685	0
-0.608688	1.8287	-0.333552	-0.608688	1.8287	0
0.379019	1.8375	-0.340992	0.379019	1.8375	0
1.40348	1.89612	-0.314482	1.40348	1.89612	0
2.50782	1.88034	-0.29288	2.50782	1.88034	0
3.46237	1.87098	-0.306807	3.46237	1.87098	0
4.51592	1.84059	-0.332962	4.51592	1.84059	0
5.60718	1.77175	-0.289022	5.60718	1.77175	0
6.63418	1.72104	-0.29389	6.63418	1.72104	0
7.66432	1.77121	-0.309307	7.66432	1.77121	0
8.7056	1.77076	-0.3335	8.7056	1.77076	0
9.71508	1.78715	-0.325628	9.71508	1.78715	0
10.7615	1.73914	-0.310798	10.7615	1.73914	0
11.8324	1.75769	-0.330906	11.8324	1.75769	0
-10.9519	1.77843	-0.286139	-10.9519	1.77843	0
-9.92878	1.8047	-0.307995	-9.92878	1.8047	0
-8.83898	1.74664	-0.29117	-8.83898	1.74664	0
-7.79799	1.82506	-0.323443	-7.79799	1.82506	0
-6.83471	1.80877	-0.319259	-6.83471	1.80877	0
-5.75852	1.76648	-0.309507	-5.75852	1.76648	0
-4.74682	1.8154	-0.310636	-4.74682	1.8154	0
-3.72785	1.87807	-0.329877	-3.72785	1.87807	0
-2.64903	1.79916	-0.323362	-2.64903	1.79916	0
-1.61054	1.83796	-0.30994	-1.61054	1.83796	0
-0.583	2.85097	-0.331701	-0.583	2.85097	0
0.407505	2.94065	-0.322176	0.407505	2.94065	0
1.48708	2.93022	-0.298117	1.48708	2.93022	0
2.52051	2.90381	-0.298079	2.52051	2.90381	0
3.49863	2.88823	-0.309597	3.49863	2.88823	0
4.56421	2.94078	-0.341701	4.56421	2.94078	0
5.55826	2.85493	-0.306284	5.55826	2.85493	0
6.63101	2.84657	-0.337367	6.63101	2.84657	0
7.67334	2.85047	-0.330892	7.67334	2.85047	0
8.69828	2.80228	-0.321852	8.69828	2.80228	0
9.7544	2.83806	-0.310494	9.7544	2.83806	0
10.7735	2.83938	-0.317709	10.7735	2.83938	0
11.7775	2.75774	-0.338995	11.7775	2.75774	0
-10.9751	2.81177	-0.311413	-10.9751	2.81177	0
-9.92518	2.80838	-0.302965	-9.92518	2.80838	0
-8.95112	2.81825	-0.328322	-8.95112	2.81825	0
-7.85064	2.83249	-0.293896	-7.85064	2.83249	0
-6.81408	2.82353	-0.32561	-6.81408	2.82353	0
-5.79074	2.8138	-0.291488	-5.79074	2.8138	0
-4.74364	2.87439	-0.309107	-4.74364	2.87439	0
-3.67639	2.90572	-0.309162	-3.67639	2.90572	0
-2.61124	2.80715	-0.324448	-2.61124	2.80715	0
-1.58019	2.88505	-0.314167	-1.58019	2.88505	0
-0.595776	3.87305	-0.332854	-0.595776	3.87305	0
0.439129	3.97232	-0.328694	0.439129	3.97232	0
1.46393	3.94432	-0.328042	1.46393	3.94432	0
2.51912	3.95921	-0.327565	2.51912	3.95921	0
3.56195	3.97747	-0.303505	3.56195	3.97747	0
4.59081	3.94927	-0.310187	4.59081	3.94927	0
5.64518	3.89134	-0.337723	5.64518	3.89134	0
6.65976	3.90184	-0.3122	6.65976	3.90184	0
7.68133	3.85307	-0.299831	7.68133	3.85307	0
8.72313	3.8463	-0.336515	8.72313	3.8463	0
9.7938	3.86593	-0.325203	9.7938	3.86593	0
10.8004	3.83432	-0.334918	10.8004	3.83432	0
11.7625	3.90235	-0.314059	11.7625	3.90235	0
-10.9738	3.92727	-0.322296	-10.9738	3.92727	0
