-0.280185	0.0138899	-0.315253	-0.280185	0.0138899	0
0.766632	-0.000225968	-0.331581	0.766632	-0.000225968	0
1.73206	-0.0115146	-0.332675	1.73206	-0.0115146	0
2.81696	-0.00700541	-0.305782	2.81696	-0.00700541	0
3.84211	-0.0391416	-0.261263	3.84211	-0.0391416	0
4.84399	-0.0225578	-0.345012	4.84399	-0.0225578	0
5.92612	-0.0215366	-0.319341	5.92612	-0.0215366	0
6.90169	0.0194568	-0.291018	6.90169	0.0194568	0
7.92064	0.00269903	-0.30741	7.92064	0.00269903	0
8.9253	0.0961892	-0.2871	8.9253	0.0961892	0
10.0455	0.0224046	-0.313384	10.0455	0.0224046	0
11.0808	-0.00749347	-0.308803	11.0808	-0.00749347	0
-11.6737	-0.00656731	-0.297645	-11.6737	-0.00656731	0
-10.6535	0.00722721	-0.274529	-10.6535	0.00722721	0
-9.60649	0.00901177	-0.31817	-9.60649	0.00901177	0
-8.58591	-0.0211825	-0.331769	-8.58591	-0.0211825	0
-7.55821	-0.0561584	-0.32852	-7.55821	-0.0561584	0
-6.56161	-0.0595757	-0.302894	-6.56161	-0.0595757	0
-5.52904	-0.0612492	-0.306163	-5.52904	-0.0612492	0
-4.49118	-0.0718809	-0.312689	-4.49118	-0.0718809	0
-3.49756	-0.0721447	-0.330494	-3.49756	-0.0721447	0
-2.45111	-0.0182392	-0.331996	-2.45111	-0.0182392	0
-1.2954	0.00336539	-0.289205	-1.2954	0.00336539	0
-0.332985	1.03324	-0.302848	-0.332985	1.03324	0
0.746938	1.01192	-0.336635	0.746938	1.01192	0
1.75075	1.02369	-0.335087	1.75075	1.02369	0
2.75714	0.97831	-0.301354	2.75714	0.97831	0
3.87897	0.99119	-0.318058	3.87897	0.99119	0
4.95614	1.02815	-0.307369	4.95614	1.02815	0
5.93901	1.01928	-0.335199	5.93901	1.01928	0
6.94408	0.995828	-0.305538	6.94408	0.995828	0
7.95121	1.07038	-0.340866	7.95121	1.07038	0
8.9955	1.07322	-0.284932	8.9955	1.07322	0
10.0241	1.02935	-0.316895	10.0241	1.02935	0
11.0366	1.0669	-0.327838	11.0366	1.0669	0
-11.7265	1.00198	-0.299856	-11.7265	1.00198	0
-10.7105	1.01393	-0.328015	-10.7105	1.01393	0
-9.63923	0.983867	-0.332739	-9.63923	0.983867	0
-8.59986	1.03046	-0.333801	-8.59986	1.03046	0
-7.57463	1.02808	-0.317559	-7.57463	1.02808	0
-6.49398	0.977486	-0.343207	-6.49398	0.977486	0
-5.49915	1.02415	-0.311348	-5.49915	1.02415	0
-4.45061	1.0176	-0.330503	-4.45061	1.0176	0
-3.39811	1.05822	-0.323181	-3.39811	1.05822	0
-2.4149	0.964473	-0.299968	-2.4149	0.964473	0
-1.36892	1.00618	-0.327708	-1.36892	1.00618	0
-0.319002	2.07758	-0.340993	-0.319002	2.07758	0
0.758911	2.02948	-0.312429	0.758911	2.02948	0
1.83802	2.04582	-0.326412	1.83802	2.04582	0
2.83271	2.0324	-0.317006	2.83271	2.0324	0
3.86437	2.03604	-0.296174	3.86437	2.03604	0
4.92119	2.07188	-0.316595	4.92119	2.07188	0
5.96868	2.02832	-0.327685	5.96868	2.02832	0
6.95535	2.08464	-0.313683	6.95535	2.08464	0
7.95051	2.09611	-0.327351	7.95051	2.09611	0
9.03263	2.08232	-0.309406	9.03263	2.08232	0
10.012	2.09362	-0.300824	10.012	2.09362	0
11.0466	2.11771	-0.302696	11.0466	2.11771	0
-11.709	2.02124	-0.345158	-11.709	2.02124	0
-10.7001	2.05273	-0.34318	-10.7001	2.05273	0
-9.6414	2.03248	-0.30811	-9.6414	2.03248	0
-8.62873	2.03157	-0.307948	-8.62873	2.03157	0
-7.54745	2.0025	-0.300867	-7.54745	2.0025	0
-6.54007	2.05051	-0.278779	-6.54007	2.05051	0
-5.50733	2.02888	-0.328565	-5.50733	2.02888	0
-4.45385	2.02023	-0.336757	-4.45385	2.02023	0
-3.46044	2.03358	-0.323079	-3.46044	2.03358	0
-2.46571	2.0015	-0.328754	-2.46571	2.0015	0
-1.40605	2.00461	-0.356473	-1.40605	2.00461	0
-0.296063	3.04506	-0.304706	-0.296063	3.04506	0
0.710119	3.03768	-0.325692	0.710119	3.03768	0
1.74344	3.11332	-0.320268	1.74344	3.11332	0
2.75945	3.03527	-0.310711	2.75945	3.03527	0
3.78777	3.00197	-0.337582	3.78777	3.00197	0
4.83727	3.04362	-0.304405	4.83727	3.04362	0
5.89852	3.099	-0.325241	5.89852	3.099	0
6.94549	3.12067	-0.321687	6.94549	3.12067	0
8.02111	3.13737	-0.338078	8.02111	3.13737	0
8.9767	3.11725	-0.322617	8.9767	3.11725	0
10.0547	3.12302	-0.305237	10.0547	3.12302	0
11.0727	3.1312	-0.315603	11.0727	3.1312	0
-11.6561	3.03614	-0.312942	-11.6561	3.03614	0
-10.6133	3.12589	-0.326532	-10.6133	3.12589	0
-9.60335	3.04749	-0.309585	-9.60335	3.04749	0
-8.58032	3.05843	-0.333297	-8.58032	3.05843	0
-7.5837	3.05673	-0.304894	-7.5837	3.05673	0
-6.52824	3.08008	-0.296857	-6.52824	3.08008	0
-5.40915	3.03878	-0.323276	-5.40915	3.03878	0
-4.44592	3.08568	-0.339527	-4.44592	3.08568	0
-3.48244	3.01628	-0.32951	-3.48244	3.01628	0
-2.4375	2.99904	-0.314456	-2.4375	2.99904	0
-1.35698	2.9932	-0.32612	-1.35698	2.9932	0
-0.333127	4.11483	-0.300433	-0.333127	4.11483	0
0.768957	4.1003	-0.326319	0.768957	4.1003	0
1.77793	4.10194	-0.306485	1.77793	4.10194	0
2.77354	4.1286	-0.329248	2.77354	4.1286	0
3.77033	4.05411	-0.316518	3.77033	4.05411	0
4.75565	4.06907	-0.313627	4.75565	4.06907	0
