-0.374675	0.128643	-0.291682	-0.374675	0.128643	0
0.639649	0.0620905	-0.313489	0.639649	0.0620905	0
1.66315	0.146598	-0.326234	1.66315	0.146598	0
2.69682	0.131253	-0.33153	2.69682	0.131253	0
3.70882	0.100522	-0.322198	3.70882	0.100522	0
4.73221	0.152559	-0.328773	4.73221	0.152559	0
5.78842	0.144485	-0.287629	5.78842	0.144485	0
6.84424	0.154723	-0.306443	6.84424	0.154723	0
7.88655	0.157824	-0.319049	7.88655	0.157824	0
8.93228	0.134514	-0.322024	8.93228	0.134514	0
9.98249	0.176607	-0.333269	9.98249	0.176607	0
10.9723	0.149315	-0.323752	10.9723	0.149315	0
-11.7696	0.18894	-0.300869	-11.7696	0.18894	0
-10.7213	0.225001	-0.291397	-10.7213	0.225001	0
-9.67124	0.204052	-0.321483	-9.67124	0.204052	0
-8.68521	0.172672	-0.307704	-8.68521	0.172672	0
-7.60373	0.192446	-0.341711	-7.60373	0.192446	0
-6.594	0.145889	-0.304684	-6.594	0.145889	0
-5.58644	0.19793	-0.309716	-5.58644	0.19793	0
-4.58728	0.200907	-0.332783	-4.58728	0.200907	0
-3.44336	0.145957	-0.345326	-3.44336	0.145957	0
-2.45094	0.19171	-0.331911	-2.45094	0.19171	0
-1.37738	0.177084	-0.338251	-1.37738	0.177084	0
-0.368146	1.12463	-0.29403	-0.368146	1.12463	0
0.689678	1.15828	-0.307222	0.689678	1.15828	0
1.72518	1.21165	-0.34074	1.72518	1.21165	0
2.74898	1.23812	-0.336322	2.74898	1.23812	0
3.76187	1.13607	-0.327815	3.76187	1.13607	0
4.74678	1.16538	-0.318451	4.74678	1.16538	0
5.78739	1.17396	-0.328759	5.78739	1.17396	0
6.86853	1.17504	-0.326705	6.86853	1.17504	0
7.88818	1.15832	-0.285987	7.88818	1.15832	0
8.98224	1.1769	-0.314449	8.98224	1.1769	0
10.0028	1.16431	-0.33152	10.0028	1.16431	0
11.0041	1.22018	-0.300516	11.0041	1.22018	0
-11.7513	1.20223	-0.324249	-11.7513	1.20223	0
-10.7099	1.18015	-0.335787	-10.7099	1.18015	0
-9.69812	1.28386	-0.314159	-9.69812	1.28386	0
-8.71144	1.21192	-0.331179	-8.71144	1.21192	0
-7.61392	1.17627	-0.33328	-7.61392	1.17627	0
-6.59398	1.21701	-0.311523	-6.59398	1.21701	0
-5.53896	1.2225	-0.304438	-5.53896	1.2225	0
-4.49556	1.23295	-0.342652	-4.49556	1.23295	0
-3.4735	1.15137	-0.337378	-3.4735	1.15137	0
-2.3983	1.19405	-0.310953	-2.3983	1.19405	0
-1.35999	1.20807	-0.313939	-1.35999	1.20807	0
-0.374297	2.12027	-0.288772	-0.374297	2.12027	0
0.66117	2.23563	-0.307868	0.66117	2.23563	0
1.6777	2.26928	-0.312445	1.6777	2.26928	0
2.68371	2.25311	-0.287478	2.68371	2.25311	0
3.77371	2.19001	-0.297734	3.77371	2.19001	0
4.80931	2.20919	-0.309892	4.80931	2.20919	0
5.85061	2.1148	-0.338605	5.85061	2.1148	0
6.89732	2.14287	-0.328096	6.89732	2.14287	0
7.92111	2.18947	-0.326039	7.92111	2.18947	0
8.9251	2.19895	-0.331082	8.9251	2.19895	0
10.0068	2.27553	-0.320072	10.0068	2.27553	0
11.0001	2.25368	-0.305631	11.0001	2.25368	0
-11.7074	2.26284	-0.318344	-11.7074	2.26284	0
-10.7171	2.24514	-0.311307	-10.7171	2.24514	0
-9.69965	2.31826	-0.321758	-9.69965	2.31826	0
-8.63842	2.24286	-0.307394	-8.63842	2.24286	0
-7.60234	2.24563	-0.323777	-7.60234	2.24563	0
-6.54654	2.21848	-0.32194	-6.54654	2.21848	0
-5.47374	2.24073	-0.318266	-5.47374	2.24073	0
-4.45276	2.22388	-0.276238	-4.45276	2.22388	0
-3.48482	2.16348	-0.331553	-3.48482	2.16348	0
-2.4709	2.19095	-0.317112	-2.4709	2.19095	0
-1.41348	2.20309	-0.313504	-1.41348	2.20309	0
-0.454641	3.19275	-0.336507	-0.454641	3.19275	0
0.635629	3.23526	-0.331251	0.635629	3.23526	0
1.69933	3.27702	-0.320315	1.69933	3.27702	0
2.69338	3.2549	-0.339971	2.69338	3.2549	0
3.71792	3.22656	-0.326027	3.71792	3.22656	0
4.76323	3.21831	-0.302334	4.76323	3.21831	0
5.79148	3.19355	-0.312093	5.79148	3.19355	0
6.90063	3.22117	-0.343163	6.90063	3.22117	0
7.94425	3.22549	-0.333002	7.94425	3.22549	0
8.98072	3.23245	-0.318992	8.98072	3.23245	0
9.97129	3.29662	-0.317069	9.97129	3.29662	0
11.0434	3.29564	-0.316334	11.0434	3.29564	0
-11.7233	3.35002	-0.302074	-11.7233	3.35002	0
-10.6842	3.27405	-0.330484	-10.6842	3.27405	0
-9.71859	3.36667	-0.316103	-9.71859	3.36667	0
-8.68047	3.32092	-0.314438	-8.68047	3.32092	0
-7.5963	3.26697	-0.319927	-7.5963	3.26697	0
-6.59039	3.27394	-0.311927	-6.59039	3.27394	0
-5.53745	3.27898	-0.293942	-5.53745	3.27898	0
-4.525	3.3156	-0.287001	-4.525	3.3156	0
-3.50783	3.23961	-0.313821	-3.50783	3.23961	0
-2.45799	3.19681	-0.307403	-2.45799	3.19681	0
-1.50861	3.19334	-0.334804	-1.50861	3.19334	0
-0.377065	4.23629	-0.308451	-0.377065	4.23629	0
0.645239	4.25916	-0.321738	0.645239	4.25916	0
1.7129	4.2929	-0.305447	1.7129	4.2929	0
2.74384	4.29486	-0.322871	2.74384	4.29486	0
3.73864	4.30704	-0.325015	3.73864	4.30704	0
4.83701	4.22988	-0.318507	4.83701	4.22988	0
5.8809	4.20856	-0.309219	5.8809	4.20856	0
6.88011	4.29453	-0.290321	6.88011	4.29453	0
7.89727	4.25004	-0.336008	7.89727	4.25004	0
8.92292	4.26341	-0.27672	8.92292	4.26341	0
9.98888	4.28537	-0.307356	9.98888	4.28537	0
11.01	4.33727	-0.310352	11.01	4.33727	0
-11.7797	4.32526	-0.321766	-11.7797	4.32526	0
-10.764	4.33704	-0.318538	-10.764	4.33704	0
-9.70304	4.38254	-0.322017	-9.70304	4.38254	0
-8.61104	4.33488	-0.325046	-8.61104	4.33488	0
-7.61179	4.26574	-0.336783	-7.61179	4.26574	0
-6.5865	4.28938	-0.331786	-6.5865	4.28938	0
-5.55399	4.3115	-0.33315	-5.55399	4.3115	0
-4.50435	4.31555	-0.309836	-4.50435	4.31555	0
-3.50764	4.28304	-0.352593	-3.50764	4.28304	0
-2.45617	4.24077	-0.313958	-2.45617	4.24077	0
-1.42862	4.1847	-0.315748	-1.42862	4.1847	0
-0.340184	5.27773	-0.326816	-0.340184	5.27773	0
0.683218	5.30936	-0.308684	0.683218	5.30936	0
1.75442	5.3772	-0.278921	1.75442	5.3772	0
2.71113	5.32279	-0.328322	2.71113	5.32279	0
3.7707	5.3363	-0.308479	3.7707	5.3363	0
4.76719	5.31321	-0.334286	4.76719	5.31321	0
5.82357	5.24333	-0.314447	5.82357	5.24333	0
6.87188	5.30543	-0.324879	6.87188	5.30543	0
7.91744	5.3029	-0.284213	7.91744	5.3029	0
8.97294	5.29616	-0.308065	8.97294	5.29616	0
9.98666	5.26466	-0.333542	9.98666	5.26466	0
11.0305	5.30581	-0.320682	11.0305	5.30581	0
