8.47008	 	2.96483	 	-0.314716	 	8.47008	 	2.96483 	 0
9.51235	 	3.00007	 	-0.316844	 	9.51235	 	3.00007 	 0
10.5048	 	3.0109	 	-0.337749	 	10.5048	 	3.0109 	 0
-12.2586	 	3.0098	 	-0.328156	 	11.5275	 	3.0098 	 0
-11.2195	 	3.00805	 	-0.314008	 	-11.2195	 	3.00805 	 0
-10.1771	 	2.99219	 	-0.293532	 	-10.1771	 	2.99219 	 0
-9.04085	 	3.00613	 	-0.328125	 	-9.04085	 	3.00613 	 0
-8.04505	 	2.98581	 	-0.304724	 	-8.04505	 	2.98581 	 0
-7.03187	 	2.98908	 	-0.33736	 	-7.03187	 	2.98908 	 0
-5.98996	 	2.9503	 	-0.300993	 	-5.98996	 	2.9503 	 0
-5.01699	 	2.92195	 	-0.331425	 	-5.01699	 	2.92195 	 0
-3.97777	 	2.93575	 	-0.345292	 	-3.97777	 	2.93575 	 0
-2.96494	 	2.91955	 	-0.295121	 	-2.96494	 	2.91955 	 0
-1.96822	 	2.95889	 	-0.30682	 	-1.96822	 	2.95889 	 0
-0.833969	 	4.00293	 	-0.299097	 	-0.833969	 	4.00293 	 0
0.154212	 	4.06425	 	-0.303387	 	0.154212	 	4.06425 	 0
1.22648	 	4.01608	 	-0.293376	 	1.22648	 	4.01608 	 0
2.23384	 	3.96947	 	-0.297652	 	2.23384	 	3.96947 	 0
3.25386	 	4.05302	 	-0.30979	 	3.25386	 	4.05302 	 0
4.3041	 	4.00486	 	-0.316001	 	4.3041	 	4.00486 	 0
5.33853	 	4.01821	 	-0.334	 	5.33853	 	4.01821 	 0
6.3621	 	4.01822	 	-0.310052	 	6.3621	 	4.01822 	 0
7.39478	 	3.99728	 	-0.322403	 	7.39478	 	3.99728 	 0
8.43943	 	4.00362	 	-0.313269	 	8.43943	 	4.00362 	 0
9.54928	 	4.00966	 	-0.274102	 	9.54928	 	4.00966 	 0
10.5727	 	3.957	 	-0.329217	 	10.5727	 	3.957 	 0
-12.194	 	4.00233	 	-0.311981	 	11.5921	 	4.00233 	 0
-11.2176	 	4.02261	 	-0.312297	 	-11.2176	 	4.02261 	 0
-10.1897	 	4.02938	 	-0.319646	 	-10.1897	 	4.02938 	 0
-9.12879	 	3.99601	 	-0.332996	 	-9.12879	 	3.99601 	 0
-8.1089	 	4.08196	 	-0.333243	 	-8.1089	 	4.08196 	 0
-7.08763	 	4.05451	 	-0.313645	 	-7.08763	 	4.05451 	 0
-6.0165	 	3.97739	 	-0.290596	 	-6.0165	 	3.97739 	 0
-4.99651	 	3.99571	 	-0.312719	 	-4.99651	 	3.99571 	 0
-3.97039	 	3.98102	 	-0.299252	 	-3.97039	 	3.98102 	 0
-2.95908	 	3.95833	 	-0.298026	 	-2.95908	 	3.95833 	 0
-1.93923	 	3.96606	 	-0.306645	 	-1.93923	 	3.96606 	 0
-0.854992	 	5.06263	 	-0.287639	 	-0.854992	 	5.06263 	 0
0.180067	 	5.08044	 	-0.318988	 	0.180067	 	5.08044 	 0
1.2078	 	5.049	 	-0.318028	 	1.2078	 	5.049 	 0
2.23809	 	5.06393	 	-0.302447	 	2.23809	 	5.06393 	 0
3.29316	 	5.02782	 	-0.341158	 	3.29316	 	5.02782 	 0
4.33054	 	5.00937	 	-0.345692	 	4.33054	 	5.00937 	 0
5.33493	 	5.05418	 	-0.319946	 	5.33493	 	5.05418 	 0
6.38116	 	5.0398	 	-0.346579	 	6.38116	 	5.0398 	 0
7.44954	 	5.0337	 	-0.294929	 	7.44954	 	5.0337 	 0
8.44297	 	5.05414	 	-0.329947	 	8.44297	 	5.05414 	 0
9.56527	 	5.04313	 	-0.308899	 	9.56527	 	5.04313 	 0
10.5439	 	5.00307	 	-0.311105	 	10.5439	 	5.00307 	 0
-12.1993	 	5.03905	 	-0.333814	 	11.5867	 	5.03905 	 0
-11.1174	 	5.09087	 	-0.314272	 	-11.1174	 	5.09087 	 0
-10.1168	 	5.05483	 	-0.324397	 	-10.1168	 	5.05483 	 0
-9.11608	 	5.06046	 	-0.299558	 	-9.11608	 	5.06046 	 0
-8.10175	 	5.07767	 	-0.332978	 	-8.10175	 	5.07767 	 0
-7.07011	 	5.11162	 	-0.319876	 	-7.07011	 	5.11162 	 0
-6.03528	 	4.95514	 	-0.335955	 	-6.03528	 	4.95514 	 0
-5.02547	 	5.03501	 	-0.348806	 	-5.02547	 	5.03501 	 0
-3.93007	 	5.00769	 	-0.341864	 	-3.93007	 	5.00769 	 0
-2.89843	 	4.97351	 	-0.327887	 	-2.89843	 	4.97351 	 0
-1.8723	 	5.01369	 	-0.307406	 	-1.8723	 	5.01369 	 0
-0.834941	 	6.07034	 	-0.309341	 	-0.834941	 	6.07034 	 0
0.241947	 	6.13055	 	-0.312653	 	0.241947	 	6.13055 	 0
1.2301	 	6.06429	 	-0.318128	 	1.2301	 	6.06429 	 0
2.26121	 	6.1027	 	-0.304036	 	2.26121	 	6.1027 	 0
3.3035	 	6.09687	 	-0.315641	 	3.3035	 	6.09687 	 0
4.34405	 	6.05777	 	-0.313584	 	4.34405	 	6.05777 	 0
5.39786	 	6.1112	 	-0.330926	 	5.39786	 	6.1112 	 0
6.38042	 	6.07242	 	-0.306943	 	6.38042	 	6.07242 	 0
7.41404	 	6.1045	 	-0.272137	 	7.41404	 	6.1045 	 0
8.4384	 	6.06813	 	-0.314823	 	8.4384	 	6.06813 	 0
9.47134	 	6.05464	 	-0.331378	 	9.47134	 	6.05464 	 0
10.5521	 	6.03477	 	-0.31266	 	10.5521	 	6.03477 	 0
-12.2265	 	6.09979	 	-0.323606	 	11.5596	 	6.09979 	 0
-11.1491	 	6.11667	 	-0.326255	 	-11.1491	 	6.11667 	 0
-10.1499	 	6.02158	 	-0.332859	 	-10.1499	 	6.02158 	 0
-9.09837	 	6.08884	 	-0.329906	 	-9.09837	 	6.08884 	 0
-8.07156	 	6.08951	 	-0.30518	 	-8.07156	 	6.08951 	 0
-7.01366	 	6.11229	 	-0.31202	 	-7.01366	 	6.11229 	 0
-5.95102	 	6.07666	 	-0.334172	 	-5.95102	 	6.07666 	 0
-4.96013	 	6.04631	 	-0.336523	 	-4.96013	 	6.04631 	 0
-3.97109	 	5.99337	 	-0.293998	 	-3.97109	 	5.99337 	 0
-2.91841	 	6.05157	 	-0.341052	 	-2.91841	 	6.05157 	 0
-1.882	 	6.06053	 	-0.321513	 	-1.882	 	6.06053 	 0
-0.835202	 	7.14962	 	-0.286349	 	-0.835202	 	7.14962 	 0
0.262612	 	7.11955	 	-0.310822	 	0.262612	 	7.11955 	 0
1.28558	 	7.10037	 	-0.312186	 	1.28558	 	7.10037 	 0
2.27544	 	7.12891	 	-0.326301	 	2.27544	 	7.12891 	 0
3.26498	 	7.1028	 	-0.313395	 	3.26498	 	7.1028 	 0
4.26759	 	7.14246	 	-0.347601	 	4.26759	 	7.14246 	 0
5.33093	 	7.13984	 	-0.332399	 	5.33093	 	7.13984 	 0
6.408	 	7.13032	 	-0.295678	 	6.408	 	7.13032 	 0
7.4047	 	7.12995	 	-0.334703	 	7.4047	 	7.12995 	 0
8.49722	 	7.06897	 	-0.322801	 	8.49722	 	7.06897 	 0
9.50472	 	7.10251	 	-0.285531	 	9.50472	 	7.10251 	 0
10.5549	 	7.12031	 	-0.324025	 	10.5549	 	7.12031 	 0
-12.2639	 	7.12124	 	-0.305394	 	11.5221	 	7.12124 	 0
-11.2308	 	7.15529	 	-0.318131	 	-11.2308	 	7.15529 	 0
-10.1502	 	7.07182	 	-0.335455	 	-10.1502	 	7.07182 	 0
-9.09261	 	7.13048	 	-0.311088	 	-9.09261	 	7.13048 	 0
-8.03019	 	7.17744	 	-0.314219	 	-8.03019	 	7.17744 	 0
-7.05015	 	7.09859	 	-0.307559	 	-7.05015	 	7.09859 	 0
-5.97839	 	7.10615	 	-0.333867	 	-5.97839	 	7.10615 	 0
-4.95308	 	7.11084	 	-0.34178	 	-4.95308	 	7.11084 	 0
-3.96899	 	7.04153	 	-0.322589	 	-3.96899	 	7.04153 	 0
-2.90465	 	7.06379	 	-0.309593	 	-2.90465	 	7.06379 	 0
-1.81186	 	7.09691	 	-0.313226	 	-1.81186	 	7.09691 	 0
-0.797979	 	8.14231	 	-0.329471	 	-0.797979	 	8.14231 	 0
0.227749	 	8.17166	 	-0.320174	 	0.227749	 	8.17166 	 0
1.24352	 	8.1657	 	-0.309885	 	1.24352	 	8.1657 	 0
2.2391	 	8.14304	 	-0.318172	 	2.2391	 	8.14304 	 0
3.28671	 	8.16341	 	-0.33582	 	3.28671	 	8.16341 	 0
4.34271	 	8.20775	 	-0.349789	 	4.34271	 	8.20775 	 0
5.33121	 	8.1612	 	-0.322457	 	5.33121	 	8.1612 	 0
6.38647	 	8.12753	 	-0.325597	 	6.38647	 	8.12753 	 0
7.36732	 	8.13359	 	-0.30935	 	7.36732	 	8.13359 	 0
8.42964	 	8.13648	 	-0.348301	 	8.42964	 	8.13648 	 0
9.496	 	8.11617	 	-0.319753	 	9.496	 	8.11617 	 0
10.5307	 	8.113	 	-0.302864	 	10.5307	 	8.113 	 0
-12.2339	 	8.13354	 	-0.321574	 	11.5521	 	8.13354 	 0
-11.1498	 	8.13109	 	-0.305964	 	-11.1498	 	8.13109 	 0
-10.1598	 	8.15571	 	-0.309849	 	-10.1598	 	8.15571 	 0
-9.11031	 	8.17247	 	-0.313659	 	-9.11031	 	8.17247 	 0
-8.05959	 	8.13583	 	-0.312661	 	-8.05959	 	8.13583 	 0
-6.99276	 	8.16466	 	-0.32305	 	-6.99276	 	8.16466 	 0
-5.95603	 	8.1286	 	-0.300152	 	-5.95603	 	8.1286 	 0
-4.95583	 	8.13498	 	-0.3105	 	-4.95583	 	8.13498 	 0
-3.95514	 	8.09252	 	-0.335028	 	-3.95514	 	8.09252 	 0
-2.84812	 	8.071	 	-0.296901	 	-2.84812	 	8.071 	 0
-1.82601	 	8.18384	 	-0.319946	 	-1.82601	 	8.18384 	 0
-0.807883	 	9.22921	 	-0.317827	 	-0.807883	 	9.22921 	 0
0.235217	 	9.19203	 	-0.317858	 	0.235217	 	9.19203 	 0
1.23479	 	9.18032	 	-0.320302	 	1.23479	 	9.18032 	 0
2.24281	 	9.17439	 	-0.321969	 	2.24281	 	9.17439 	 0
3.36536	 	9.17808	 	-0.308771	 	3.36536	 	9.17808 	 0
4.32159	 	9.20674	 	-0.306806	 	4.32159	 	9.20674 	 0
5.35478	 	9.16946	 	-0.302621	 	5.35478	 	9.16946 	 0
6.42054	 	9.15525	 	-0.317366	 	6.42054	 	9.15525 	 0
7.43998	 	9.14789	 	-0.331271	 	7.43998	 	9.14789 	 0
8.43798	 	9.19513	 	-0.306977	 	8.43798	 	9.19513 	 0
9.4661	 	9.16211	 	-0.297009	 	9.4661	 	9.16211 	 0
10.5602	 	9.14576	 	-0.30331	 	10.5602	 	9.14576 	 0
-12.2697	 	9.20621	 	-0.315734	 	11.5163	 	9.20621 	 0
-11.2186	 	9.19202	 	-0.300258	 	-11.2186	 	9.19202 	 0
-10.1265	 	9.21395	 	-0.314275	 	-10.1265	 	9.21395 	 0
-9.05143	 	9.20386	 	-0.310776	 	-9.05143	 	9.20386 	 0
-8.00745	 	9.18597	 	-0.332214	 	-8.00745	 	9.18597 	 0
-6.98085	 	9.22976	 	-0.321412	 	-6.98085	 	9.22976 	 0
-5.91942	 	9.21438	 	-0.326479	 	-5.91942	 	9.21438 	 0
-4.94441	 	9.16543	 	-0.339607	 	-4.94441	 	9.16543 	 0
-3.90197	 	9.16105	 	-0.342073	 	-3.90197	 	9.16105 	 0
-2.91601	 	9.12938	 	-0.320342	 	-2.91601	 	9.12938 	 0
-1.80584	 	9.19856	 	-0.295168	 	-1.80584	 	9.19856 	 0
-0.847476	 	10.2239	 	-0.313987	 	-0.847476	 	10.2239 	 0
0.169652	 	10.1819	 	-0.316372	 	0.169652	 	10.1819 	 0
1.20992	 	10.25	 	-0.324126	 	1.20992	 	10.25 	 0
2.24958	 	10.2292	 	-0.314924	 	2.24958	 	10.2292 	 0
3.33481	 	10.1973	 	-0.306536	 	3.33481	 	10.1973 	 0
4.42479	 	10.2135	 	-0.312192	 	4.42479	 	10.2135 	 0
5.42319	 	10.1403	 	-0.308027	 	5.42319	 	10.1403 	 0
6.42531	 	10.2628	 	-0.309626	 	6.42531	 	10.2628 	 0
7.45858	 	10.1852	 	-0.309542	 	7.45858	 	10.1852 	 0
8.53143	 	10.2202	 	-0.328607	 	8.53143	 	10.2202 	 0
9.50312	 	10.172	 	-0.331971	 	9.50312	 	10.172 	 0
10.4854	 	10.1801	 	-0.347791	 	10.4854	 	10.1801 	 0
-12.2142	 	10.1974	 	-0.315858	 	11.5718	 	10.1974 	 0
-11.1311	 	10.2061	 	-0.325001	 	-11.1311	 	10.2061 	 0
-10.1013	 	10.1698	 	-0.297852	 	-10.1013	 	10.1698 	 0
-9.06643	 	10.2196	 	-0.307195	 	-9.06643	 	10.2196 	 0
-8.07336	 	10.2324	 	-0.294575	 	-8.07336	 	10.2324 	 0
-6.99218	 	10.2354	 	-0.306287	 	-6.99218	 	10.2354 	 0
-5.9806	 	10.2416	 	-0.338931	 	-5.9806	 	10.2416 	 0
-4.91453	 	10.2141	 	-0.305161	 	-4.91453	 	10.2141 	 0
-3.94332	 	10.2387	 	-0.275029	 	-3.94332	 	10.2387 	 0
-2.91988	 	10.193	 	-0.304066	 	-2.91988	 	10.193 	 0
-1.92537	 	10.2222	 	-0.323041	 	-1.92537	 	10.2222 	 0
-0.856629	 	11.2522	 	-0.320961	 	-0.856629	 	11.2522 	 0
0.150192	 	11.2395	 	-0.310198	 	0.150192	 	11.2395 	 0
1.25406	 	11.2577	 	-0.307235	 	1.25406	 	11.2577 	 0
2.24351	 	11.2599	 	-0.307662	 	2.24351	 	11.2599 	 0
3.28647	 	11.229	 	-0.31232	 	3.28647	 	11.229 	 0
4.37825	 	11.2115	 	-0.327709	 	4.37825	 	11.2115 	 0
5.36907	 	11.2141	 	-0.343914	 	5.36907	 	11.2141 	 0
6.40594	 	11.3382	 	-0.302815	 	6.40594	 	11.3382 	 0
7.47597	 	11.222	 	-0.320091	 	7.47597	 	11.222 	 0
8.53179	 	11.2358	 	-0.315762	 	8.53179	 	11.2358 	 0
9.54798	 	11.2285	 	-0.330919	 	9.54798	 	11.2285 	 0
10.5692	 	11.292	 	-0.327382	 	10.5692	 	11.292 	 0
-12.1919	 	11.2361	 	-0.314232	 	11.5942	 	11.2361 	 0
-11.1363	 	11.275	 	-0.331692	 	-11.1363	 	11.275 	 0
-10.1392	 	11.2497	 	-0.310256	 	-10.1392	 	11.2497 	 0
-9.10286	 	11.2462	 	-0.319482	 	-9.10286	 	11.2462 	 0
-8.02659	 	11.2611	 	-0.308952	 	-8.02659	 	11.2611 	 0
-7.04994	 	11.2557	 	-0.291317	 	-7.04994	 	11.2557 	 0
-6.03877	 	11.2971	 	-0.313434	 	-6.03877	 	11.2971 	 0
-4.96109	 	11.2371	 	-0.332802	 	-4.96109	 	11.2371 	 0
-3.92116	 	11.2396	 	-0.332922	 	-3.92116	 	11.2396 	 0
-2.89321	 	11.206	 	-0.315814	 	-2.89321	 	11.206 	 0
-1.89064	 	11.2685	 	-0.316682	 	-1.89064	 	11.2685 	 0
-0.856379	 	-11.5027	 	-0.327608	 	-0.856379	 	-11.5027 	 0
0.181425	 	-11.5117	 	-0.315041	 	0.181425	 	-11.5117 	 0
1.21101	 	-11.5542	 	-0.333578	 	1.21101	 	-11.5542 	 0
2.28205	 	-11.5574	 	-0.294325	 	2.28205	 	-11.5574 	 0
3.28891	 	-11.5903	 	-0.329022	 	3.28891	 	-11.5903 	 0
4.323	 	-11.4946	 	-0.314388	 	4.323	 	-11.4946 	 0
5.41791	 	-11.4986	 	-0.319129	 	5.41791	 	-11.4986 	 0
6.36862	 	-11.4226	 	-0.320235	 	6.36862	 	-11.4226 	 0
7.40454	 	-11.4407	 	-0.296537	 	7.40454	 	-11.4407 	 0
8.44664	 	-11.5267	 	-0.294383	 	8.44664	 	-11.5267 	 0
9.42651	 	-11.4763	 	-0.321548	 	9.42651	 	-11.4763 	 0
10.5373	 	-11.4843	 	-0.316516	 	10.5373	 	-11.4843 	 0
-12.2263	 	-11.4913	 	-0.319041	 	11.5598	 	-11.4913 	 0
-11.1131	 	-11.4976	 	-0.323751	 	-11.1131	 	-11.4976 	 0
-10.071	 	-11.4822	 	-0.323821	 	-10.071	 	-11.4822 	 0
-9.13164	 	-11.4606	 	-0.301288	 	-9.13164	 	-11.4606 	 0
-8.06176	 	-11.5366	 	-0.324322	 	-8.06176	 	-11.5366 	 0
-7.02749	 	-11.4871	 	-0.333309	 	-7.02749	 	-11.4871 	 0
-5.99117	 	-11.5146	 	-0.308085	 	-5.99117	 	-11.5146 	 0
-4.92608	 	-11.5117	 	-0.284175	 	-4.92608	 	-11.5117 	 0
-3.86825	 	-11.5357	 	-0.295856	 	-3.86825	 	-11.5357 	 0
-2.81437	 	-11.5204	 	-0.337621	 	-2.81437	 	-11.5204 	 0
-1.8161	 	-11.5347	 	-0.269408	 	-1.8161	 	-11.5347 	 0
-0.870591	 	-10.4746	 	-0.332805	 	-0.870591	 	-10.4746 	 0
0.209216	 	-10.4795	 	-0.307468	 	0.209216	 	-10.4795 	 0
1.21549	 	-10.4989	 	-0.312779	 	1.21549	 	-10.4989 	 0
2.23949	 	-10.5386	 	-0.336484	 	2.23949	 	-10.5386 	 0
3.28032	 	-10.5426	 	-0.318736	 	3.28032	 	-10.5426 	 0
4.3287	 	-10.5194	 	-0.331132	 	4.3287	 	-10.5194 	 0
5.3139	 	-10.463	 	-0.315162	 	5.3139	 	-10.463 	 0
6.34022	 	-10.4546	 	-0.300666	 	6.34022	 	-10.4546 	 0
7.40741	 	-10.4079	 	-0.334512	 	7.40741	 	-10.4079 	 0
8.43493	 	-10.3917	 	-0.324977	 	8.43493	 	-10.3917 	 0
9.48127	 	-10.4269	 	-0.296092	 	9.48127	 	-10.4269 	 0
10.5119	 	-10.499	 	-0.322341	 	10.5119	 	-10.499 	 0
-12.2211	 	-10.4066	 	-0.327045	 	11.565	 	-10.4066 	 0
-11.2336	 	-10.4433	 	-0.322767	 	-11.2336	 	-10.4433 	 0
-10.1557	 	-10.4532	 	-0.300231	 	-10.1557	 	-10.4532 	 0
-9.14538	 	-10.4954	 	-0.308882	 	-9.14538	 	-10.4954 	 0
-8.03481	 	-10.4378	 	-0.322081	 	-8.03481	 	-10.4378 	 0
-7.02523	 	-10.4234	 	-0.324069	 	-7.02523	 	-10.4234 	 0
-5.9664	 	-10.5074	 	-0.331127	 	-5.9664	 	-10.5074 	 0
-4.85532	 	-10.518	 	-0.298586	 	-4.85532	 	-10.518 	 0
-3.86254	 	-10.4562	 	-0.319482	 	-3.86254	 	-10.4562 	 0
-2.86863	 	-10.5321	 	-0.290697	 	-2.86863	 	-10.5321 	 0
-1.88697	 	-10.4811	 	-0.319548	 	-1.88697	 	-10.4811 	 0
-0.784492	 	-9.47663	 	-0.298161	 	-0.784492	 	-9.47663 	 0
0.212826	 	-9.43907	 	-0.347127	 	0.212826	 	-9.43907 	 0
1.25088	 	-9.40901	 	-0.315111	 	1.25088	 	-9.40901 	 0
2.29987	 	-9.4367	 	-0.315621	 	2.29987	 	-9.4367 	 0
3.30872	 	-9.51687	 	-0.297021	 	3.30872	 	-9.51687 	 0
4.33988	 	-9.47601	 	-0.326692	 	4.33988	 	-9.47601 	 0
5.33585	 	-9.47407	 	-0.319752	 	5.33585	 	-9.47407 	 0
6.432	 	-9.46396	 	-0.342164	 	6.432	 	-9.46396 	 0
7.44694	 	-9.45988	 	-0.343161	 	7.44694	 	-9.45988 	 0
8.43426	 	-9.38031	 	-0.341354	 	8.43426	 	-9.38031 	 0
9.47601	 	-9.40783	 	-0.292021	 	9.47601	 	-9.40783 	 0
10.4862	 	-9.44037	 	-0.318202	 	10.4862	 	-9.44037 	 0
-12.1696	 	-9.441	 	-0.303557	 	11.6164	 	-9.441 	 0
-11.1869	 	-9.45036	 	-0.320848	 	-11.1869	 	-9.45036 	 0
-10.174	 	-9.42106	 	-0.296983	 	-10.174	 	-9.42106 	 0
-9.17897	 	-9.391	 	-0.34567	 	-9.17897	 	-9.391 	 0
-8.07578	 	-9.43227	 	-0.322133	 	-8.07578	 	-9.43227 	 0
-7.03001	 	-9.41456	 	-0.313596	 	-7.03001	 	-9.41456 	 0
-5.94581	 	-9.48896	 	-0.316184	 	-5.94581	 	-9.48896 	 0
-4.91648	 	-9.43779	 	-0.319663	 	-4.91648	 	-9.43779 	 0
-3.91049	 	-9.43336	 	-0.310955	 	-3.91049	 	-9.43336 	 0
-2.85372	 	-9.45158	 	-0.322537	 	-2.85372	 	-9.45158 	 0
-1.84823	 	-9.47343	 	-0.310105	 	-1.84823	 	-9.47343 	 0
-0.789663	 	-8.37205	 	-0.326183	 	-0.789663	 	-8.37205 	 0
0.234208	 	-8.40743	 	-0.306758	 	0.234208	 	-8.40743 	 0
1.33662	 	-8.41718	 	-0.315606	 	1.33662	 	-8.41718 	 0
2.31368	 	-8.38596	 	-0.306069	 	2.31368	 	-8.38596 	 0
3.30629	 	-8.46293	 	-0.303916	 	3.30629	 	-8.46293 	 0
4.32832	 	-8.47206	 	-0.300866	 	4.32832	 	-8.47206 	 0
5.38741	 	-8.45191	 	-0.324873	 	5.38741	 	-8.45191 	 0
6.39546	 	-8.41782	 	-0.296786	 	6.39546	 	-8.41782 	 0
7.45855	 	-8.41697	 	-0.301233	 	7.45855	 	-8.41697 	 0
8.4595	 	-8.38517	 	-0.309369	 	8.4595	 	-8.38517 	 0
